EncounterLayerID,MapID,Name,FriendlyName,Description,BattleValue,ContractTypeID,EncounterLayerGUID,TagSetID,IncludeInBuild,,,,,,,,,,,,,,,
mapGeneral_pocketLakes_vJung.8624524d-b12c-437a-b584-6ed416e63410,mapGeneral_pocketLakes_vJung,encGeneral_CaptureEscort,Capture Escort,,0,8,8624524d-b12c-437a-b584-6ed416e63410,mapGeneral_pocketLakes_vJung.8624524d-b12c-437a-b584-6ed416e63410,1,,,,,,,,,,,,,,,
mapGeneral_terracePlaza_uTech.6b569a6a-499e-4893-93de-64a684a39bd5,mapGeneral_terracePlaza_uTech,encGeneral_CaptureEscort,Capture Escort,,0,8,6b569a6a-499e-4893-93de-64a684a39bd5,mapGeneral_terracePlaza_uTech.6b569a6a-499e-4893-93de-64a684a39bd5,1,,,,,,,,,,,,,,,
mapGeneral_powerStructure_uTech.62f88eb1-5bc6-45db-9868-6c8a42cc0305,mapGeneral_powerStructure_uTech,encGeneral_CaptureEscort,Capture Escort,,0,8,62f88eb1-5bc6-45db-9868-6c8a42cc0305,mapGeneral_powerStructure_uTech.62f88eb1-5bc6-45db-9868-6c8a42cc0305,1,,,,,,,,,,,,,,,
test_encounters.6e35a974-504f-4997-b224-01d07737e560,test_encounters,encGeneral_Rescue,,,0,9,6e35a974-504f-4997-b224-01d07737e560,test_encounters.6e35a974-504f-4997-b224-01d07737e560,0,,,,,,,,,,,,,,,
mapGeneral_riverDelta_vLow.2ad42c68-301f-47ce-8ede-aa8167abc1b3,mapGeneral_riverDelta_vLow,encGeneral_Rescue,Rescue,,0,9,2ad42c68-301f-47ce-8ede-aa8167abc1b3,mapGeneral_riverDelta_vLow.2ad42c68-301f-47ce-8ede-aa8167abc1b3,1,,,,,,,,,,,,,,,
mapGeneral_rockyCliffs_vHigh.947676ff-6579-4aa1-a58a-1ddc51b49e5c,mapGeneral_rockyCliffs_vHigh,encGeneral_Rescue,Rescue,,0,9,947676ff-6579-4aa1-a58a-1ddc51b49e5c,mapGeneral_rockyCliffs_vHigh.947676ff-6579-4aa1-a58a-1ddc51b49e5c,1,,,,,,,,,,,,,,,
mapGeneral_rollingHillsLakeA_vLow.893e02dc-403a-443c-bfec-38f11f8acc79,mapGeneral_rollingHillsLakeA_vLow,encGeneral_Rescue,Rescue,,0,9,893e02dc-403a-443c-bfec-38f11f8acc79,mapGeneral_rollingHillsLakeA_vLow.893e02dc-403a-443c-bfec-38f11f8acc79,1,,,,,,,,,,,,,,,
mapGeneral_rawCliffsides_vHigh.0326c606-b6ae-4d8a-92bb-7ac6c25de6f4,mapGeneral_rawCliffsides_vHigh,encGeneral_Rescue,Rescue,,0,9,0326c606-b6ae-4d8a-92bb-7ac6c25de6f4,mapGeneral_rawCliffsides_vHigh.0326c606-b6ae-4d8a-92bb-7ac6c25de6f4,1,,,,,,,,,,,,,,,
mapGeneral_sandyMesa_aDes.c06a6023-64c8-4891-a740-ae87b6a371dd,mapGeneral_sandyMesa_aDes,encGeneral_Rescue,Rescue,,0,9,c06a6023-64c8-4891-a740-ae87b6a371dd,mapGeneral_sandyMesa_aDes.c06a6023-64c8-4891-a740-ae87b6a371dd,1,,,,,,,,,,,,,,,
mapGeneral_alpinePass_iGlc.83c88c8e-73c8-4523-a2d4-68224888e6c2,mapGeneral_alpinePass_iGlc,encGeneral_Rescue,Rescue,,0,9,83c88c8e-73c8-4523-a2d4-68224888e6c2,mapGeneral_alpinePass_iGlc.83c88c8e-73c8-4523-a2d4-68224888e6c2,1,,,,,,,,,,,,,,,
mapGeneral_borealForest_iGlc.6fd8b42d-b71b-4251-9420-9947e9744f0d,mapGeneral_borealForest_iGlc,encGeneral_Rescue,Rescue,,0,9,6fd8b42d-b71b-4251-9420-9947e9744f0d,mapGeneral_borealForest_iGlc.6fd8b42d-b71b-4251-9420-9947e9744f0d,1,,,,,,,,,,,,,,,
mapGeneral_barterTown_aDes.681fa988-b16a-468f-a91f-4ac29cac533f,mapGeneral_barterTown_aDes,encGeneral_Rescue,Rescue,,0,9,681fa988-b16a-468f-a91f-4ac29cac533f,mapGeneral_barterTown_aDes.681fa988-b16a-468f-a91f-4ac29cac533f,1,,,,,,,,,,,,,,,
mapGeneral_icyOutpost_iGlc.5b51e04d-d522-4700-bf5a-55d8e199d4a7,mapGeneral_icyOutpost_iGlc,encGeneral_Rescue,REscue,,0,9,5b51e04d-d522-4700-bf5a-55d8e199d4a7,mapGeneral_icyOutpost_iGlc.5b51e04d-d522-4700-bf5a-55d8e199d4a7,1,,,,,,,,,,,,,,,
mapGeneral_craterField_bMars.7e21a9bc-a390-4944-9799-e70e9ac9b6e4,mapGeneral_craterField_bMars,encGeneral_Rescue,Rescue 1,,0,9,7e21a9bc-a390-4944-9799-e70e9ac9b6e4,mapGeneral_craterField_bMars.7e21a9bc-a390-4944-9799-e70e9ac9b6e4,1,,,,,,,,,,,,,,,
mapGeneral_rockyMesas_aDes.fce75824-046a-4d41-9b7c-31453ce1f772,mapGeneral_rockyMesas_aDes,encGeneral_Rescue,Rescue,,0,9,fce75824-046a-4d41-9b7c-31453ce1f772,mapGeneral_rockyMesas_aDes.fce75824-046a-4d41-9b7c-31453ce1f772,1,,,,,,,,,,,,,,,
mapGeneral_highPeak_iGlc.8dd18de4-2467-4e52-8eaa-6d481241f88c,mapGeneral_highPeak_iGlc,encGeneral_Rescue,Rescue,,0,9,8dd18de4-2467-4e52-8eaa-6d481241f88c,mapGeneral_highPeak_iGlc.8dd18de4-2467-4e52-8eaa-6d481241f88c,1,,,,,,,,,,,,,,,
mapGeneral_highPlateaus_aDes.8e30002e-96cb-47ed-a01a-8ef67512ccc5,mapGeneral_highPlateaus_aDes,encGeneral_Rescue,Rescue,,0,9,8e30002e-96cb-47ed-a01a-8ef67512ccc5,mapGeneral_highPlateaus_aDes.8e30002e-96cb-47ed-a01a-8ef67512ccc5,1,,,,,,,,,,,,,,,
mapGeneral_splitRange_iGlc.ba6afd7d-10ab-4886-99b8-16edf64d72ad,mapGeneral_splitRange_iGlc,encGeneral_Rescue,Rescue,,0,9,ba6afd7d-10ab-4886-99b8-16edf64d72ad,mapGeneral_splitRange_iGlc.ba6afd7d-10ab-4886-99b8-16edf64d72ad,1,,,,,,,,,,,,,,,
mapGeneral_escarpmentValley_vLow.e2829938-e8c1-4f3a-843c-c9e1a11611a0,mapGeneral_escarpmentValley_vLow,encGeneral_Rescue,Rescue,,0,9,e2829938-e8c1-4f3a-843c-c9e1a11611a0,mapGeneral_escarpmentValley_vLow.e2829938-e8c1-4f3a-843c-c9e1a11611a0,1,,,,,,,,,,,,,,,
mapGeneral_mountainHold_bMoon.4efefb30-f0ed-4b69-b9e4-fa91691162e4,mapGeneral_mountainHold_bMoon,encGeneral_Rescue,Rescue,,0,9,4efefb30-f0ed-4b69-b9e4-fa91691162e4,mapGeneral_mountainHold_bMoon.4efefb30-f0ed-4b69-b9e4-fa91691162e4,1,,,,,,,,,,,,,,,
mapGeneral_riverBend_vLow.d8dfba6d-7e57-48d2-8193-a634165fc51d,mapGeneral_riverBend_vLow,encGeneral_Rescue,Rescue,,0,9,d8dfba6d-7e57-48d2-8193-a634165fc51d,mapGeneral_riverBend_vLow.d8dfba6d-7e57-48d2-8193-a634165fc51d,1,,,,,,,,,,,,,,,
mapGeneral_hiddenLagoon_vHigh.1cb35636-57cb-4f4f-a533-0d74121118e8,mapGeneral_hiddenLagoon_vHigh,encGeneral_Rescue,Rescue,,0,9,1cb35636-57cb-4f4f-a533-0d74121118e8,mapGeneral_hiddenLagoon_vHigh.1cb35636-57cb-4f4f-a533-0d74121118e8,1,,,,,,,,,,,,,,,
mapGeneral_paupersCanyon_aWst.51f5d424-a446-4183-bc9f-53cde7864cda,mapGeneral_paupersCanyon_aWst,encGeneral_Rescue,Rescue,,0,9,51f5d424-a446-4183-bc9f-53cde7864cda,mapGeneral_paupersCanyon_aWst.51f5d424-a446-4183-bc9f-53cde7864cda,1,,,,,,,,,,,,,,,
mapGeneral_frigidSteppes_iTnd.3847f6b1-f614-4d6f-98e5-80afe5e36e4d,mapGeneral_frigidSteppes_iTnd,encGeneral_Rescue,Rescue,,0,9,3847f6b1-f614-4d6f-98e5-80afe5e36e4d,mapGeneral_frigidSteppes_iTnd.3847f6b1-f614-4d6f-98e5-80afe5e36e4d,1,,,,,,,,,,,,,,,
mapGeneral_taigaRiver_iTnd.fe54af64-cb84-4e98-bf68-4150c4b40203,mapGeneral_taigaRiver_iTnd,encGeneral_Rescue,Rescue,,0,9,fe54af64-cb84-4e98-bf68-4150c4b40203,mapGeneral_taigaRiver_iTnd.fe54af64-cb84-4e98-bf68-4150c4b40203,1,,,,,,,,,,,,,,,
mapGeneral_CentralMound_iTnd.3bad82ef-4057-44de-906d-e00ff87f36e7,mapGeneral_CentralMound_iTnd,encGeneral_Rescue,Rescue,,0,9,3bad82ef-4057-44de-906d-e00ff87f36e7,mapGeneral_CentralMound_iTnd.3bad82ef-4057-44de-906d-e00ff87f36e7,1,,,,,,,,,,,,,,,
mapGeneral_grandeRiver_aWst.f1f27a65-69c4-407e-97ce-8465a2fc215f,mapGeneral_grandeRiver_aWst,encGeneral_Rescue,Rescue,,0,9,f1f27a65-69c4-407e-97ce-8465a2fc215f,mapGeneral_grandeRiver_aWst.f1f27a65-69c4-407e-97ce-8465a2fc215f,1,,,,,,,,,,,,,,,
mapGeneral_lostCanyon_aBad.71214d97-679e-47ff-b53e-4786df0da42a,mapGeneral_lostCanyon_aBad,encGeneral_Rescue,Rescue,,0,9,71214d97-679e-47ff-b53e-4786df0da42a,mapGeneral_lostCanyon_aBad.71214d97-679e-47ff-b53e-4786df0da42a,1,,,,,,,,,,,,,,,
mapGeneral_ruggedAtoll_vJung.81a36aa7-a21e-4153-8632-dcb2383b4b4c,mapGeneral_ruggedAtoll_vJung,encGeneral_Rescue,Rescue,,0,9,81a36aa7-a21e-4153-8632-dcb2383b4b4c,mapGeneral_ruggedAtoll_vJung.81a36aa7-a21e-4153-8632-dcb2383b4b4c,1,,,,,,,,,,,,,,,
mapGeneral_lushIsthmus_vJung.61f27562-b8ce-446e-b5bf-094d524ef02a,mapGeneral_lushIsthmus_vJung,encGeneral_Rescue,Rescue,,0,9,61f27562-b8ce-446e-b5bf-094d524ef02a,mapGeneral_lushIsthmus_vJung.61f27562-b8ce-446e-b5bf-094d524ef02a,1,,,,,,,,,,,,,,,
mapGeneral_tropicalCove_vJung.c08a8dd9-dd4d-4aa1-80a1-f3eb369fad1f,mapGeneral_tropicalCove_vJung,encGeneral_Rescue,Rescue,,0,9,c08a8dd9-dd4d-4aa1-80a1-f3eb369fad1f,mapGeneral_tropicalCove_vJung.c08a8dd9-dd4d-4aa1-80a1-f3eb369fad1f,1,,,,,,,,,,,,,,,
mapGeneral_lostWorld_vJung.923bac2e-dfba-46cb-b001-fd645b24ffd3,mapGeneral_lostWorld_vJung,encGeneral_Rescue,Rescue,,0,9,923bac2e-dfba-46cb-b001-fd645b24ffd3,mapGeneral_lostWorld_vJung.923bac2e-dfba-46cb-b001-fd645b24ffd3,1,,,,,,,,,,,,,,,
mapGeneral_centralPond_uTech.e7f048ec-9e4d-4b2b-b4bc-d505ef28e355,mapGeneral_centralPond_uTech,encGeneral_Rescue,Rescue,,0,9,e7f048ec-9e4d-4b2b-b4bc-d505ef28e355,mapGeneral_centralPond_uTech.e7f048ec-9e4d-4b2b-b4bc-d505ef28e355,1,,,,,,,,,,,,,,,
mapGeneral_cityCenter_uTech.5611b48f-937b-40bd-9d66-e965dd58ad9e,mapGeneral_cityCenter_uTech,encGeneral_Rescue,Rescue,,0,9,5611b48f-937b-40bd-9d66-e965dd58ad9e,mapGeneral_cityCenter_uTech.5611b48f-937b-40bd-9d66-e965dd58ad9e,1,,,,,,,,,,,,,,,
test_encounters.ace69ce0-85bc-48e8-a822-f8e183d19f6c,test_encounters,encGeneral_Assassinate,,,0,10,ace69ce0-85bc-48e8-a822-f8e183d19f6c,test_encounters.ace69ce0-85bc-48e8-a822-f8e183d19f6c,0,,,,,,,,,,,,,,,
mapGeneral_riverDelta_vLow.7ed4dafa-23e8-4bbd-bcba-37b2e4a410b7,mapGeneral_riverDelta_vLow,encGeneral_Assassinate,Assassinate,,0,10,7ed4dafa-23e8-4bbd-bcba-37b2e4a410b7,mapGeneral_riverDelta_vLow.7ed4dafa-23e8-4bbd-bcba-37b2e4a410b7,1,,,,,,,,,,,,,,,
mapGeneral_rockyCliffs_vHigh.0e75aa57-cd6c-4d16-a9da-ffaa1f325cec,mapGeneral_rockyCliffs_vHigh,encGeneral_Assassinate,Assassinate,,0,10,0e75aa57-cd6c-4d16-a9da-ffaa1f325cec,mapGeneral_rockyCliffs_vHigh.0e75aa57-cd6c-4d16-a9da-ffaa1f325cec,1,,,,,,,,,,,,,,,
mapGeneral_rollingHillsLakeA_vLow.e4270118-6d86-4aad-954b-d911990f548b,mapGeneral_rollingHillsLakeA_vLow,encGeneral_Assassinate (1),Assassinate,,0,10,e4270118-6d86-4aad-954b-d911990f548b,mapGeneral_rollingHillsLakeA_vLow.e4270118-6d86-4aad-954b-d911990f548b,1,,,,,,,,,,,,,,,
mapGeneral_rawCliffsides_vHigh.41bf4155-634b-4df5-a3bd-362ff1918967,mapGeneral_rawCliffsides_vHigh,encGeneral_Assassinate,Assassinate,The player must assassinate the tagged unit,0,10,41bf4155-634b-4df5-a3bd-362ff1918967,mapGeneral_rawCliffsides_vHigh.41bf4155-634b-4df5-a3bd-362ff1918967,1,,,,,,,,,,,,,,,
mapGeneral_theMound_vHigh.656ec7be-17ea-46b5-992b-4bd2bea2dd82,mapGeneral_theMound_vHigh,encGeneral_Assassinate,Assassinate,,0,10,656ec7be-17ea-46b5-992b-4bd2bea2dd82,mapGeneral_theMound_vHigh.656ec7be-17ea-46b5-992b-4bd2bea2dd82,1,,,,,,,,,,,,,,,
mapGeneral_borealForest_iGlc.57821078-86f1-4043-986f-b781bd76fe7b,mapGeneral_borealForest_iGlc,encGeneral_Assassinate,Assassinate,,0,10,57821078-86f1-4043-986f-b781bd76fe7b,mapGeneral_borealForest_iGlc.57821078-86f1-4043-986f-b781bd76fe7b,1,,,,,,,,,,,,,,,
mapGeneral_desertDam_aDes.66c9cb00-4221-4fa9-90cc-5af99db7f983,mapGeneral_desertDam_aDes,encGeneral_Assassinate,Assassinate,,0,10,66c9cb00-4221-4fa9-90cc-5af99db7f983,mapGeneral_desertDam_aDes.66c9cb00-4221-4fa9-90cc-5af99db7f983,1,,,,,,,,,,,,,,,
mapGeneral_bluffs_vHigh.b11defee-bcd7-4d0a-9cde-c989dc49001e,mapGeneral_bluffs_vHigh,encGeneral_Assassinate,Assassinate,,0,10,b11defee-bcd7-4d0a-9cde-c989dc49001e,mapGeneral_bluffs_vHigh.b11defee-bcd7-4d0a-9cde-c989dc49001e,1,,,,,,,,,,,,,,,
mapGeneral_terraceLakes_vLow.fe3b68cc-33f1-4919-b703-0833a853b0fe,mapGeneral_terraceLakes_vLow,encGeneral_Assassinate,Assassination,,0,10,fe3b68cc-33f1-4919-b703-0833a853b0fe,mapGeneral_terraceLakes_vLow.fe3b68cc-33f1-4919-b703-0833a853b0fe,1,,,,,,,,,,,,,,,
mapGeneral_craterField_bMars.9d3c3dbc-bc85-4672-b0a9-c861c977f4f3,mapGeneral_craterField_bMars,encGeneral_Assassinate,Assassinate,,0,10,9d3c3dbc-bc85-4672-b0a9-c861c977f4f3,mapGeneral_craterField_bMars.9d3c3dbc-bc85-4672-b0a9-c861c977f4f3,1,,,,,,,,,,,,,,,
mapGeneral_crimsonValley_bMars.a595b258-b869-4d01-8b4c-14771802ef16,mapGeneral_crimsonValley_bMars,encGeneral_Assassinate,Assassinate,,0,10,a595b258-b869-4d01-8b4c-14771802ef16,mapGeneral_crimsonValley_bMars.a595b258-b869-4d01-8b4c-14771802ef16,1,,,,,,,,,,,,,,,
mapGeneral_rockyMesas_aDes.712e9ad3-a866-445e-89c8-cb8c86b94e85,mapGeneral_rockyMesas_aDes,encGeneral_Assassinate,Assassinate,,0,10,712e9ad3-a866-445e-89c8-cb8c86b94e85,mapGeneral_rockyMesas_aDes.712e9ad3-a866-445e-89c8-cb8c86b94e85,1,,,,,,,,,,,,,,,
mapGeneral_bigCrater_bMoon.26ac6520-d5fe-4a77-8116-ff0bca961457,mapGeneral_bigCrater_bMoon,encGeneral_Assassinate,Assassinate,,0,10,26ac6520-d5fe-4a77-8116-ff0bca961457,mapGeneral_bigCrater_bMoon.26ac6520-d5fe-4a77-8116-ff0bca961457,1,,,,,,,,,,,,,,,
mapGeneral_highPlateaus_aDes.83498f8d-8804-425f-9381-de13cea90884,mapGeneral_highPlateaus_aDes,encGeneral_Assassinate,Assassinate,,0,10,83498f8d-8804-425f-9381-de13cea90884,mapGeneral_highPlateaus_aDes.83498f8d-8804-425f-9381-de13cea90884,1,,,,,,,,,,,,,,,
mapGeneral_splitRange_iGlc.f62a0560-89de-411e-8336-2d0d906edbbe,mapGeneral_splitRange_iGlc,encGeneral_Assassinate,Assassinate,,0,10,f62a0560-89de-411e-8336-2d0d906edbbe,mapGeneral_splitRange_iGlc.f62a0560-89de-411e-8336-2d0d906edbbe,1,,,,,,,,,,,,,,,
mapGeneral_riverBend_vLow.e37c2170-32cf-44f6-97fc-960f13f8cf23,mapGeneral_riverBend_vLow,encGeneral_Assassinate,Assassinate,,0,10,e37c2170-32cf-44f6-97fc-960f13f8cf23,mapGeneral_riverBend_vLow.e37c2170-32cf-44f6-97fc-960f13f8cf23,1,,,,,,,,,,,,,,,
mapGeneral_sunkenHills_iTnd.323cf0e1-012c-40bd-ad8a-289616f193a9,mapGeneral_sunkenHills_iTnd,encGeneral_Assassinate,Assassinate,,0,10,323cf0e1-012c-40bd-ad8a-289616f193a9,mapGeneral_sunkenHills_iTnd.323cf0e1-012c-40bd-ad8a-289616f193a9,1,,,,,,,,,,,,,,,
mapGeneral_hiddenLagoon_vHigh.222f9b64-74f4-409f-89ea-1777cfe549c5,mapGeneral_hiddenLagoon_vHigh,encGeneral_Assassinate,Assassinate,,0,10,222f9b64-74f4-409f-89ea-1777cfe549c5,mapGeneral_hiddenLagoon_vHigh.222f9b64-74f4-409f-89ea-1777cfe549c5,1,,,,,,,,,,,,,,,
mapGeneral_frostySlopes_iTnd.73a9799e-2fdd-4931-bffa-3cde94bd80f5,mapGeneral_frostySlopes_iTnd,encGeneral_Assassinate,Assassinate,,0,10,73a9799e-2fdd-4931-bffa-3cde94bd80f5,mapGeneral_frostySlopes_iTnd.73a9799e-2fdd-4931-bffa-3cde94bd80f5,1,,,,,,,,,,,,,,,
mapGeneral_frigidSteppes_iTnd.2e2f2917-2748-47da-a384-bafa8357fad6,mapGeneral_frigidSteppes_iTnd,encGeneral_Assassinate,Assassinate,,0,10,2e2f2917-2748-47da-a384-bafa8357fad6,mapGeneral_frigidSteppes_iTnd.2e2f2917-2748-47da-a384-bafa8357fad6,1,,,,,,,,,,,,,,,
mapGeneral_bleakRidge_aBad.1181214b-660c-45db-84a2-2f77adc88d1e,mapGeneral_bleakRidge_aBad,encGeneral_Assassinate,Assassinate,,0,10,1181214b-660c-45db-84a2-2f77adc88d1e,mapGeneral_bleakRidge_aBad.1181214b-660c-45db-84a2-2f77adc88d1e,1,,,,,,,,,,,,,,,
mapGeneral_grandeRiver_aWst.dc5a5ae1-0565-4716-9392-0e2b0ddb15f5,mapGeneral_grandeRiver_aWst,encGeneral_Assassinate,Assassinate,,0,10,dc5a5ae1-0565-4716-9392-0e2b0ddb15f5,mapGeneral_grandeRiver_aWst.dc5a5ae1-0565-4716-9392-0e2b0ddb15f5,1,,,,,,,,,,,,,,,
mapGeneral_lushIsthmus_vJung.51a27395-a440-4a2a-9014-c969fcf9a1b7,mapGeneral_lushIsthmus_vJung,encGeneral_Assassinate,Assassinate,,0,10,51a27395-a440-4a2a-9014-c969fcf9a1b7,mapGeneral_lushIsthmus_vJung.51a27395-a440-4a2a-9014-c969fcf9a1b7,1,,,,,,,,,,,,,,,
mapGeneral_riftValley_vJung.5a63a527-ed11-4d43-9d24-afec237da5fe,mapGeneral_riftValley_vJung,encGeneral_Assassinate,Assassinate,,0,10,5a63a527-ed11-4d43-9d24-afec237da5fe,mapGeneral_riftValley_vJung.5a63a527-ed11-4d43-9d24-afec237da5fe,1,,,,,,,,,,,,,,,
mapGeneral_cityCenter_uTech.42659da8-a561-44a4-aa4a-82e7988e93b3,mapGeneral_cityCenter_uTech,encGeneral_Assassinate,Assassinate,,0,10,42659da8-a561-44a4-aa4a-82e7988e93b3,mapGeneral_cityCenter_uTech.42659da8-a561-44a4-aa4a-82e7988e93b3,1,,,,,,,,,,,,,,,
mapGeneral_terracePlaza_uTech.b7bc201e-f09c-422f-b1ab-7da72a9e2188,mapGeneral_terracePlaza_uTech,encGeneral_Assassinate,Assassinate,,0,10,b7bc201e-f09c-422f-b1ab-7da72a9e2188,mapGeneral_terracePlaza_uTech.b7bc201e-f09c-422f-b1ab-7da72a9e2188,1,,,,,,,,,,,,,,,
mapGeneral_gridLock_uTech.05d2e43d-2256-4f59-9cab-047493ff7680,mapGeneral_gridLock_uTech,encGeneral_Assassinate,Assassinate,,0,10,05d2e43d-2256-4f59-9cab-047493ff7680,mapGeneral_gridLock_uTech.05d2e43d-2256-4f59-9cab-047493ff7680,1,,,,,,,,,,,,,,,
mapMultiPurp_metroGreen_uTech.3fa0ded2-29bc-4b49-83cd-b9dbf1b686d6,mapMultiPurp_metroGreen_uTech,encGeneral_Assassinate,Assassinate,,0,10,3fa0ded2-29bc-4b49-83cd-b9dbf1b686d6,mapMultiPurp_metroGreen_uTech.3fa0ded2-29bc-4b49-83cd-b9dbf1b686d6,1,,,,,,,,,,,,,,,
mapGeneral_boggyRocks_vLow.09a7efed-7f86-46b2-9922-6c282328e924,mapGeneral_boggyRocks_vLow,encGeneral_Assassinate,Assassinate,,0,10,09a7efed-7f86-46b2-9922-6c282328e924,mapGeneral_boggyRocks_vLow.09a7efed-7f86-46b2-9922-6c282328e924,1,,,,,,,,,,,,,,,
mapTest_UWPOC2_uTech.03d589f2-17e6-4e67-95d2-eac3c45f9ace,mapTest_UWPOC2_uTech,encGeneral_DefendBase,Test Defend 1,Defend the base from attacking enemy units.,0,11,03d589f2-17e6-4e67-95d2-eac3c45f9ace,mapTest_UWPOC2_uTech.03d589f2-17e6-4e67-95d2-eac3c45f9ace,1,,,,,,,,,,,,,,,
test_encounters.05455558-965c-49bd-aeb9-2b35364a1a8b,test_encounters,encGeneral_DefendBase,,Defend the base from attacking enemy units.,0,11,05455558-965c-49bd-aeb9-2b35364a1a8b,test_encounters.05455558-965c-49bd-aeb9-2b35364a1a8b,0,,,,,,,,,,,,,,,
mapGeneral_Interchange_aDes.d4cbffe2-5a64-4923-b0df-d094f2471cf1,mapGeneral_Interchange_aDes,encGeneral_DefendBase,Defend Base,Defend the base from attacking enemy units.,0,11,d4cbffe2-5a64-4923-b0df-d094f2471cf1,mapGeneral_Interchange_aDes.d4cbffe2-5a64-4923-b0df-d094f2471cf1,1,,,,,,,,,,,,,,,
mapGeneral_alpinePass_iGlc.964025be-6c72-4a4d-9ee1-994564e4ca5e,mapGeneral_alpinePass_iGlc,encGeneral_DefendBase,Defend Base,Defend the base from attacking enemy units.,0,11,964025be-6c72-4a4d-9ee1-994564e4ca5e,mapGeneral_alpinePass_iGlc.964025be-6c72-4a4d-9ee1-994564e4ca5e,1,,,,,,,,,,,,,,,
mapGeneral_theMound_vHigh.6f80f7f3-53ba-41a2-a273-2b22872e614d,mapGeneral_theMound_vHigh,encGeneral_DefendBase,Defend Base,Defend the base from attacking enemy units.,0,11,6f80f7f3-53ba-41a2-a273-2b22872e614d,mapGeneral_theMound_vHigh.6f80f7f3-53ba-41a2-a273-2b22872e614d,1,,,,,,,,,,,,,,,
mapGeneral_craterField_bMars.6bb5236f-1a0b-4604-8550-26e0ecb28569,mapGeneral_craterField_bMars,encGeneral_DefendBase,Defend Base,Defend the base from attacking enemy units.,0,11,6bb5236f-1a0b-4604-8550-26e0ecb28569,mapGeneral_craterField_bMars.6bb5236f-1a0b-4604-8550-26e0ecb28569,1,,,,,,,,,,,,,,,
mapGeneral_cragMire_vLow.4c5dedd2-23f1-41d6-ab9e-d6f0383d63e0,mapGeneral_cragMire_vLow,encGeneral_DefendBase,Defend Base,Defend the base from attacking enemy units.,0,11,4c5dedd2-23f1-41d6-ab9e-d6f0383d63e0,mapGeneral_cragMire_vLow.4c5dedd2-23f1-41d6-ab9e-d6f0383d63e0,1,,,,,,,,,,,,,,,
mapGeneral_mountainHold_bMoon.c656a1e7-5fb3-4517-aafb-92f95b4286cc,mapGeneral_mountainHold_bMoon,encGeneral_DefendBase,Defend Base,Defend the base from attacking enemy units.,0,11,c656a1e7-5fb3-4517-aafb-92f95b4286cc,mapGeneral_mountainHold_bMoon.c656a1e7-5fb3-4517-aafb-92f95b4286cc,1,,,,,,,,,,,,,,,
mapGeneral_paupersCanyon_aWst.1e98726a-1b02-4bad-9d88-866d916aacb6,mapGeneral_paupersCanyon_aWst,encGeneral_DefendBase,Defend Base,Defend the base from attacking enemy units.,0,11,1e98726a-1b02-4bad-9d88-866d916aacb6,mapGeneral_paupersCanyon_aWst.1e98726a-1b02-4bad-9d88-866d916aacb6,1,,,,,,,,,,,,,,,
mapGeneral_frostySlopes_iTnd.89293c3b-ae17-4ba1-bbf2-23181de11978,mapGeneral_frostySlopes_iTnd,encGeneral_DefendBase,Defend Base,Defend the base from attacking enemy units.,0,11,89293c3b-ae17-4ba1-bbf2-23181de11978,mapGeneral_frostySlopes_iTnd.89293c3b-ae17-4ba1-bbf2-23181de11978,1,,,,,,,,,,,,,,,
mapGeneral_frigidSteppes_iTnd.8c72cf13-9bb0-4e70-b582-4536316763a7,mapGeneral_frigidSteppes_iTnd,encGeneral_DefendBase,Defend Base,Defend the base from attacking enemy units.,0,11,8c72cf13-9bb0-4e70-b582-4536316763a7,mapGeneral_frigidSteppes_iTnd.8c72cf13-9bb0-4e70-b582-4536316763a7,1,,,,,,,,,,,,,,,
mapGeneral_CentralMound_iTnd.2d58c972-0031-4f88-bc59-d18a2dc4773d,mapGeneral_CentralMound_iTnd,encGeneral_DefendBase,Defend Base,Defend the base from attacking enemy units.,0,11,2d58c972-0031-4f88-bc59-d18a2dc4773d,mapGeneral_CentralMound_iTnd.2d58c972-0031-4f88-bc59-d18a2dc4773d,1,,,,,,,,,,,,,,,
mapGeneral_grandeRiver_aWst.678ad445-acd5-45d1-a03d-c21268a94cf9,mapGeneral_grandeRiver_aWst,encGeneral_DefendBase,Defend Base,Defend the base from attacking enemy units.,0,11,678ad445-acd5-45d1-a03d-c21268a94cf9,mapGeneral_grandeRiver_aWst.678ad445-acd5-45d1-a03d-c21268a94cf9,1,,,,,,,,,,,,,,,
mapGeneral_toxicMire_aBad.326d19f5-b6eb-401e-ae9e-e0bb4170db0f,mapGeneral_toxicMire_aBad,encGeneral_DefendBase,Defend Base,Defend the base from attacking enemy units.,0,11,326d19f5-b6eb-401e-ae9e-e0bb4170db0f,mapGeneral_toxicMire_aBad.326d19f5-b6eb-401e-ae9e-e0bb4170db0f,1,,,,,,,,,,,,,,,
mapGeneral_pocketLakes_vJung.631ab6d6-8464-40a3-9c3a-455ac448773e,mapGeneral_pocketLakes_vJung,encGeneral_DefendBase,Defend Base,Defend the base from attacking enemy units.,0,11,631ab6d6-8464-40a3-9c3a-455ac448773e,mapGeneral_pocketLakes_vJung.631ab6d6-8464-40a3-9c3a-455ac448773e,1,,,,,,,,,,,,,,,
